"","enrolID","startaar","startsn","Uddannelse","startramme","Ramme_kode","startstudordna","Studieordningskode","startfak","slutramme","slutsn","slutfak","NU","Norm tid","Norm+1 aar","statussn","udmeldsn","fradatosn","slutdatosn","stype","startMonth","yearOfEnrolment","EndSemester","SPV","1_T_atnBy","1_T_atpIn","1_NT_atnBy","1_NT_atpIn","1_El_atnBy","1_El_atpIn","1_Pr_atnBy","1_Pr_atpIn","2_T_atnBy","2_T_atpIn","2_NT_atnBy","2_NT_atpIn","2_El_atnBy","2_El_atpIn","2_Pr_atnBy","2_Pr_atpIn","3_T_atnBy","3_T_atpIn","3_NT_atnBy","3_NT_atpIn","3_El_atnBy","3_El_atpIn","3_Pr_atnBy","3_Pr_atpIn","4_T_atnBy","4_T_atpIn","4_NT_atnBy","4_NT_atpIn","4_El_atnBy","4_El_atpIn","4_Pr_atnBy","4_Pr_atpIn","5_T_atnBy","5_T_atpIn","5_NT_atnBy","5_NT_atpIn","5_El_atnBy","5_El_atpIn","5_Pr_atnBy","5_Pr_atpIn","6_T_atnBy","6_T_atpIn","6_NT_atnBy","6_NT_atpIn","6_El_atnBy","6_El_atpIn","6_Pr_atnBy","6_Pr_atpIn","7_T_atnBy","7_T_atpIn","7_NT_atnBy","7_NT_atpIn","7_El_atnBy","7_El_atpIn","7_Pr_atnBy","7_Pr_atpIn","8_T_atnBy","8_T_atpIn","8_NT_atnBy","8_NT_atpIn","8_El_atnBy","8_El_atpIn","8_Pr_atnBy","8_Pr_atpIn","9_T_atnBy","9_T_atpIn","9_NT_atnBy","9_NT_atpIn","9_El_atnBy","9_El_atpIn","9_Pr_atnBy","9_Pr_atpIn","10_T_atnBy","10_T_atpIn","10_NT_atnBy","10_NT_atpIn","10_El_atnBy","10_El_atpIn","10_Pr_atnBy","10_Pr_atpIn","1_El_nom","1_NT_nom","1_Pr_nom","1_T_nom","2_El_nom","2_NT_nom","2_Pr_nom","2_T_nom","3_El_nom","3_NT_nom","3_Pr_nom","3_T_nom","4_El_nom","4_NT_nom","4_Pr_nom","4_T_nom","5_El_nom","5_NT_nom","5_Pr_nom","5_T_nom","6_El_nom","6_NT_nom","6_Pr_nom","6_T_nom","1_El_mGPA","1_NT_mGPA","1_Pr_mGPA","1_T_mGPA","2_El_mGPA","2_NT_mGPA","2_Pr_mGPA","2_T_mGPA","3_El_mGPA","3_NT_mGPA","3_Pr_mGPA","3_T_mGPA","4_El_mGPA","4_NT_mGPA","4_Pr_mGPA","4_T_mGPA","5_El_mGPA","5_NT_mGPA","5_Pr_mGPA","5_T_mGPA","6_El_mGPA","6_NT_mGPA","6_Pr_mGPA","6_T_mGPA","7_El_mGPA","7_NT_mGPA","7_Pr_mGPA","7_T_mGPA","8_El_mGPA","8_NT_mGPA","8_Pr_mGPA","8_T_mGPA","9_El_mGPA","9_NT_mGPA","9_Pr_mGPA","9_T_mGPA","10_El_mGPA","10_NT_mGPA","10_Pr_mGPA","10_T_mGPA","priop","UDD_KODE","kvotient","kvote","land","Campus"
"1576",2654,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",0,5,10,10,0,0,15,15,5,10,15,5,0,0,30,15,10,5,20,5,0,0,30,0,25,20,20,5,0,0,45,15,25,0,20,0,0,0,60,15,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,4,2,-5,NA,4,7,0.5,NA,3.33333333333333,7,0.8,NA,2.5,8.66666666666667,1.4,NA,2.5,8.25,1.4,NA,2.5,8.25,1.4,NA,2.5,8.25,1.4,NA,2.5,8.25,1.4,NA,2.5,8.25,1.4,NA,2.5,8.25,1.4,"1.prio",25315,5.5,2,"Danmark","Kbh."
"1577",2655,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,10,10,0,0,15,15,15,10,15,5,0,0,30,15,20,5,20,5,0,0,30,0,25,10,25,5,0,0,45,15,25,0,25,0,0,0,60,15,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,7,4,4,NA,8.5,5.5,4.33333333333333,NA,8,5.5,3.75,NA,7.75,5,2.16666666666667,NA,7.75,5.5,2.16666666666667,NA,7.75,5.5,2.16666666666667,NA,7.75,5.5,2.16666666666667,NA,7.75,5.5,2.16666666666667,NA,7.75,5.5,2.16666666666667,NA,7.75,5.5,2.16666666666667,"1.prio",25315,7.1,1,"Ungarn","Kbh."
"1578",2656,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,5,20,5,0,0,30,0,30,15,25,5,0,0,45,15,30,0,25,0,0,0,60,15,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,2,NA,5.5,7,2,NA,5,7,0.75,NA,4.75,6,2,NA,4.75,6.25,2,NA,4.75,6.25,2,NA,4.75,6.25,2,NA,4.75,6.25,2,NA,4.75,6.25,2,NA,4.75,6.25,2,"1.prio",25317,6.9,1,"Danmark","Aalborg"
"1579",2657,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,30,0,25,10,25,5,0,0,45,15,25,0,25,0,0,0,60,15,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,7,NA,7,8,5,NA,5.33333333333333,8,4.25,NA,5.75,7.66666666666667,3,NA,5.75,8.75,3,NA,5.75,8.75,3,NA,5.75,8.75,3,NA,5.75,8.75,3,NA,5.75,8.75,3,NA,5.75,8.75,3,"1.prio",25317,7.7,1,"Danmark","Aalborg"
"1580",2658,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,10,10,0,0,15,15,15,10,15,5,0,0,30,15,15,5,15,0,0,0,30,0,15,5,15,0,0,0,30,0,15,0,15,5,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,7,10,7,NA,8.5,7,3.66666666666667,NA,8.5,7,1.5,NA,8.5,7,0.4,NA,4,7,0.4,NA,4,7,0.4,NA,4,7,0.4,NA,4,7,0.4,NA,4,7,0.4,NA,4,7,0.4,"1.prio",25315,9.8,1,"Serbien","Kbh."
"1581",2659,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,30,0,25,10,25,5,0,0,45,15,25,0,25,0,0,0,60,15,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,25,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,7,NA,7,7,3.66666666666667,NA,6,7,3.75,NA,6.25,5.33333333333333,2.83333333333333,NA,6.25,5,2.83333333333333,NA,6.25,5,2.83333333333333,NA,6.25,5,2.83333333333333,NA,6.25,5,2.83333333333333,NA,6.25,5,2.83333333333333,NA,6.25,5,2.83333333333333,"1.prio",25317,9.8,1,"Danmark","Aalborg"
"1582",2561,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2015-09-01,2016-08-24,"bachelor",9,2015,2,"BSc2014",0,5,5,5,0,0,15,15,10,15,10,10,0,0,30,15,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,0,NA,3.5,10,1.2,NA,3.5,10,1.2,NA,3.5,10,1.2,NA,3.5,10,1.2,NA,3.5,10,1.2,NA,3.5,10,1.2,NA,3.5,10,1.2,NA,3.5,10,1.2,NA,3.5,10,1.2,"1.prio",25317,6.9,1,"Danmark","Aalborg"
"1583",2660,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,10,10,0,0,15,15,15,10,15,5,0,0,30,15,20,5,20,5,0,0,30,0,25,5,20,0,0,0,30,0,25,0,20,0,0,0,45,15,25,0,20,0,0,0,45,0,25,0,20,0,0,0,45,0,25,0,20,0,0,0,45,0,25,0,20,0,0,0,45,0,25,0,20,0,0,0,45,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,12,10,4,NA,9.5,11,3.33333333333333,NA,8.66666666666667,11,3.5,NA,8.66666666666667,11,4.2,NA,8.66666666666667,10.6666666666667,4.2,NA,8.66666666666667,10.6666666666667,4.2,NA,8.66666666666667,10.6666666666667,4.2,NA,8.66666666666667,10.6666666666667,4.2,NA,8.66666666666667,10.6666666666667,4.2,NA,8.66666666666667,10.6666666666667,4.2,"1.prio",25315,11.7,1,"Danmark","Kbh."
"1584",2661,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",0,5,10,10,0,0,15,15,15,15,15,5,0,0,30,15,20,5,20,5,0,0,30,0,30,10,20,0,0,0,30,0,30,0,20,0,0,0,45,15,30,0,20,0,0,0,45,0,30,0,20,0,0,0,45,0,30,0,20,0,0,0,45,0,30,0,20,0,0,0,45,0,30,0,20,0,0,0,45,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,12,12,0,NA,9.5,12,5,NA,7.66666666666667,12,5.4,NA,7.66666666666667,12,5.85714285714286,NA,7.66666666666667,12,5.85714285714286,NA,7.66666666666667,12,5.85714285714286,NA,7.66666666666667,12,5.85714285714286,NA,7.66666666666667,12,5.85714285714286,NA,7.66666666666667,12,5.85714285714286,NA,7.66666666666667,12,5.85714285714286,"1.prio",25315,8.2,1,"Holland","Kbh."
"1585",2573,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2015-09-01,2017-01-12,"bachelor",9,2015,3,"BSc2014",5,5,5,5,0,0,15,15,5,10,15,10,0,0,30,15,5,0,15,5,0,0,30,0,5,0,15,0,0,0,30,0,5,0,15,0,0,0,30,15,5,0,15,0,0,0,30,0,5,0,15,0,0,0,30,0,5,0,15,0,0,0,30,0,5,0,15,0,0,0,30,0,5,0,15,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,4,NA,4,4,-0.4,NA,1,4,-0.4,NA,1,4,-0.4,NA,1,1,-0.4,NA,1,1,-0.4,NA,1,1,-0.4,NA,1,1,-0.4,NA,1,1,-0.4,NA,1,1,-0.4,"1.prio",25317,7.8,1,"Danmark","Aalborg"
"1586",2554,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2015-09-01,2016-05-31,"bachelor",9,2015,2,"BSc2014",5,5,5,10,0,0,15,15,5,0,5,5,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,7,2,10,NA,7,2,10,NA,7,2,10,NA,7,2,10,NA,7,2,10,NA,7,2,10,NA,7,2,10,NA,7,2,10,NA,7,2,10,NA,7,2,10,"2. <af>vrige",25315,9.5,1,"Danmark","Kbh."
"1587",2662,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,10,10,0,0,15,15,15,10,15,5,0,0,30,15,20,5,20,5,0,0,30,0,30,10,25,5,0,0,45,15,30,0,25,0,0,0,60,15,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,12,10,4,NA,11,11,6,NA,9.66666666666667,11,6.25,NA,9,10.6666666666667,6,NA,9,10.5,6,NA,9,10.5,6,NA,9,10.5,6,NA,9,10.5,6,NA,9,10.5,6,NA,9,10.5,6,"1.prio",25315,7.6,1,"Danmark","Kbh."
"1588",2558,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2015-09-01,2016-08-08,"bachelor",9,2015,2,"BSc2014",5,5,5,5,0,0,15,15,10,10,15,10,0,0,30,15,10,0,15,0,0,0,30,0,10,0,15,0,0,0,30,0,10,0,15,0,0,0,30,0,10,0,15,0,0,0,30,0,10,0,15,0,0,0,30,0,10,0,15,0,0,0,30,0,10,0,15,0,0,0,30,0,10,0,15,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,2,4,NA,5.5,3,2,NA,5.5,3,2,NA,5.5,3,2,NA,5.5,3,2,NA,5.5,3,2,NA,5.5,3,2,NA,5.5,3,2,NA,5.5,3,2,NA,5.5,3,2,"1.prio",25317,6.4,1,"Danmark","Aalborg"
"1589",2663,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,0,5,0,0,15,15,15,10,15,15,0,0,30,15,15,5,20,5,0,0,30,0,30,15,25,5,0,0,45,15,30,0,25,0,0,0,60,15,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,-5,12,4,NA,3,11,5,NA,3.25,11,3,NA,4,9.66666666666667,3.57142857142857,NA,4,9.75,3.57142857142857,NA,4,9.75,3.57142857142857,NA,4,9.75,3.57142857142857,NA,4,9.75,3.57142857142857,NA,4,9.75,3.57142857142857,NA,4,9.75,3.57142857142857,"1.prio",25315,8.8,1,"Danmark","Kbh."
"1590",2539,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","1.-2. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2015-09-01,2016-02-29,"bachelor",9,2015,2,"BSc2014",5,5,10,10,0,0,15,15,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,10,2,7,NA,10,2,7,NA,10,2,7,NA,10,2,7,NA,10,2,7,NA,10,2,7,NA,10,2,7,NA,10,2,7,NA,10,2,7,NA,10,2,7,"1.prio",25315,10.6,1,"Danmark","Kbh."
"1591",2664,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",0,0,10,10,0,0,15,15,10,10,15,5,0,0,30,15,15,5,15,0,0,0,30,0,20,10,20,10,0,0,45,15,20,0,20,5,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,7,7,0,NA,8.5,7,2,NA,8.5,7,2.66666666666667,NA,5.25,7,1.2,NA,3.4,7,1.2,NA,3.4,7,1.2,NA,3.4,7,1.2,NA,3.4,7,1.2,NA,3.4,7,1.2,NA,3.4,7,1.2,"1.prio",25315,5.5,2,"Danmark","Kbh."
"1592",2592,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2015-09-01,2017-05-25,"bachelor",9,2015,4,"BSc2014",5,5,10,10,0,0,15,15,10,10,10,5,0,0,30,15,15,5,20,10,0,0,30,0,20,5,20,0,0,0,30,0,20,0,20,0,0,0,45,15,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,7,2,4,NA,3.5,7,1.2,NA,3.75,7,1.33333333333333,NA,3.75,7,1.42857142857143,NA,3.75,7,1.42857142857143,NA,3.75,7,1.42857142857143,NA,3.75,7,1.42857142857143,NA,3.75,7,1.42857142857143,NA,3.75,7,1.42857142857143,NA,3.75,7,1.42857142857143,"1.prio",25315,8.5,1,"Danmark","Kbh."
"1593",2665,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,5,5,0,0,15,15,5,10,10,10,0,0,30,15,5,5,15,5,0,0,30,0,15,10,15,0,0,0,30,0,15,0,15,0,0,0,45,15,15,0,15,0,0,0,45,0,15,0,15,0,0,0,45,0,15,0,15,0,0,0,45,0,15,0,15,0,0,0,45,0,15,0,15,0,0,0,45,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,12,2,NA,0,7,-3.6,NA,0.5,7,-3.5,NA,0.5,7,-1.44444444444444,NA,0.5,6,-1.44444444444444,NA,0.5,6,-1.44444444444444,NA,0.5,6,-1.44444444444444,NA,0.5,6,-1.44444444444444,NA,0.5,6,-1.44444444444444,NA,0.5,6,-1.44444444444444,"1.prio",25317,10,1,"F<be>r<bf>erne","Aalborg"
"1594",2666,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,10,10,0,0,15,15,15,10,15,5,0,0,30,15,20,5,20,5,0,0,30,0,25,10,20,5,0,0,45,15,25,0,20,0,0,0,60,15,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,25,0,20,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,7,10,7,NA,4.5,11,3.25,NA,3.66666666666667,11,4,NA,2.75,11.3333333333333,3.28571428571429,NA,2.75,11,3.28571428571429,NA,2.75,11,3.28571428571429,NA,2.75,11,3.28571428571429,NA,2.75,11,3.28571428571429,NA,2.75,11,3.28571428571429,NA,2.75,11,3.28571428571429,"1.prio",25315,9.2,1,"Danmark","Kbh."
"1595",2667,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,30,0,30,10,25,5,0,0,45,15,30,0,25,0,0,0,60,15,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,7,NA,3,10,6,NA,3.33333333333333,10,5,NA,4.25,9,6.16666666666667,NA,4.25,9.25,6.16666666666667,NA,4.25,9.25,6.16666666666667,NA,4.25,9.25,6.16666666666667,NA,4.25,9.25,6.16666666666667,NA,4.25,9.25,6.16666666666667,NA,4.25,9.25,6.16666666666667,"1.prio",25317,8.4,1,"Danmark","Aalborg"
"1596",2668,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",5,5,10,10,0,0,15,15,15,10,15,5,0,0,30,15,20,5,20,5,0,0,30,0,30,10,25,5,0,0,45,15,30,0,25,0,0,0,60,15,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,10,10,12,NA,11,11,8.66666666666667,NA,8.66666666666667,11,9,NA,9,9.66666666666667,9.33333333333333,NA,9,9.75,9.33333333333333,NA,9,9.75,9.33333333333333,NA,9,9.75,9.33333333333333,NA,9,9.75,9.33333333333333,NA,9,9.75,9.33333333333333,NA,9,9.75,9.33333333333333,"1.prio",25315,10.2,1,"Irland","Kbh."
"1597",2669,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2015-09-01,NA,"bachelor",9,2015,NA,"BSc2014",0,5,5,5,0,0,15,15,15,15,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,12,-5,NA,7,12,6,NA,7,11.3333333333333,6.2,NA,7.75,11,7.28571428571429,NA,7.75,11,7.28571428571429,NA,7.75,11,7.28571428571429,NA,7.75,11,7.28571428571429,NA,7.75,11,7.28571428571429,NA,7.75,11,7.28571428571429,NA,7.75,11,7.28571428571429,"1.prio",25317,12.9,1,"Danmark","Aalborg"
"1598",2578,2015,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2015-09-01,2016-08-31,"bachelor",9,2015,2,"BSc2014",0,5,0,5,0,0,5,15,0,15,0,15,0,0,5,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,"2. <af>vrige",25317,5,2,"Danmark","Aalborg"
